selling_price,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,Company
350000,2012,1,50000,1,0,23.59,1364.0,74.34109969352802,5.0,Toyota
595000,2017,0,60000,0,0,18.6,1197.0,81.83,5.0,Hyundai
725000,2017,0,53154,0,0,17.5,1298.0,85.8,5.0,Maruti
990000,2016,0,47000,1,1,18.5,1493.0,113.42,5.0,Hyundai
170000,2010,1,70000,0,0,19.81,1086.0,68.05,5.0,Hyundai
1010000,2018,0,68368,1,0,25.5,1498.0,98.6,5.0,Honda
400000,2013,1,89000,1,0,21.9,1396.0,88.8,5.0,Hyundai
1230000,2020,0,6000,0,1,18.15,998.0,118.35,5.0,Hyundai
5000000,2016,0,33000,1,1,10.5,2993.0,271.23,4.0,others
380000,2013,1,120000,1,0,20.45,1461.0,83.8,5.0,Renault
620000,2017,1,70000,0,0,21.4,1197.0,83.1,5.0,Maruti
400000,2017,1,35000,0,0,20.51,998.0,67.04,5.0,Maruti
625000,2014,0,20328,1,0,21.64,1461.0,84.8,5.0,Renault
850000,2012,1,60000,1,1,13.73,1995.0,148.0,5.0,Renault
425000,2016,0,21000,1,0,25.32,1198.0,77.0,5.0,Mahindra
750000,2017,1,68000,0,0,17.5,1199.0,88.7,5.0,Honda
335000,2012,0,57000,1,0,22.07,1199.0,73.9,5.0,Volkswagen
590000,2015,1,50000,1,0,21.19,1396.0,88.73,5.0,Hyundai
665000,2016,1,4300,0,0,21.4,1197.0,83.1,5.0,Maruti
900000,2018,1,35000,0,0,17.7,1591.0,121.3,5.0,Hyundai
525000,2012,1,100000,1,0,20.77,1248.0,88.8,7.0,Maruti
400000,2016,1,50000,0,0,18.15,1198.0,82.0,6.0,Mahindra
275000,2007,0,90000,0,0,16.9,1497.0,100.0,5.0,Honda
275000,2013,1,110000,1,0,21.02,1248.0,88.8,5.0,Tata
488999,2016,1,50000,0,0,20.85,1197.0,83.14,5.0,Maruti
375000,2016,0,24000,0,1,20.51,998.0,67.0,5.0,Maruti
1125000,2011,0,95000,1,1,16.07,1995.0,181.0,5.0,BMW
250000,2011,0,40000,0,0,17.0,1197.0,80.0,5.0,Hyundai
1300000,2013,0,60000,1,1,16.07,1995.0,181.0,4.0,BMW
375000,2012,0,98000,1,0,21.27,1396.0,88.76,5.0,Hyundai
894999,2019,0,3500,1,0,22.54,1396.0,88.73,5.0,Hyundai
270000,2012,0,48507,0,0,15.6,1196.0,70.0,5.0,Ford
190000,2008,0,61000,0,0,14.7,1150.0,76.0,5.0,Chevrolet
490000,2018,1,18000,0,0,18.9,1197.0,81.86,5.0,Hyundai
80000,2002,1,20000,0,0,16.1,796.0,37.0,4.0,Maruti
1075000,2017,0,47000,1,1,21.72,1498.0,108.6,5.0,Skoda
450000,2019,1,18000,0,0,20.3,1086.0,68.0,5.0,Hyundai
500000,2016,0,43000,0,0,19.1,1197.0,82.0,5.0,Hyundai
950000,2018,1,26000,1,0,21.5,1497.0,108.5,5.0,Tata
199000,2010,0,42000,0,0,15.0,1368.0,90.0,5.0,Tata
550000,2015,1,112000,1,0,26.59,1248.0,74.0,5.0,Maruti
225000,2014,1,44000,0,0,22.74,796.0,47.3,5.0,Maruti
150000,2004,1,170000,0,1,12.0,1493.0,100.0,5.0,Honda
990000,2014,0,115000,1,0,12.99,2494.0,100.0,7.0,Toyota
400000,2015,1,198000,1,0,14.95,2489.0,93.7,7.0,Mahindra
910000,2015,1,120000,1,0,15.4,2179.0,120.0,7.0,Mahindra
1025000,2018,0,23540,0,1,14.8,1497.0,121.36,5.0,Ford
695000,2017,0,39000,1,0,27.39,1248.0,74.0,5.0,Maruti
390000,2012,0,94000,1,0,23.0,1396.0,90.0,5.0,Hyundai
300000,2014,1,90000,2,0,26.6,998.0,58.16,5.0,Maruti
880000,2017,0,70000,0,0,17.4,1497.0,117.3,5.0,Honda
459999,2013,1,90000,1,0,23.4,1248.0,74.0,5.0,Maruti
434999,2014,0,17000,0,0,18.9,1197.0,81.86,5.0,Hyundai
725000,2015,0,61000,0,1,14.7,1496.0,120.69,5.0,Ford
580000,2016,1,50000,0,0,20.85,1197.0,83.14,5.0,Maruti
330000,2011,1,100000,1,0,17.8,1248.0,75.0,5.0,Maruti
675000,2012,0,33000,0,0,17.4,1497.0,117.3,5.0,Honda
550000,2015,1,102000,1,0,25.2,1248.0,74.0,5.0,Maruti
550000,2015,1,85000,0,0,20.4,1197.0,81.8,5.0,Maruti
665000,2018,1,66817,1,0,21.5,1497.0,108.5,5.0,Tata
409999,2017,0,27000,0,0,15.37,1196.0,73.0,5.0,Maruti
249000,2008,0,89430,0,0,18.9,1061.0,67.0,5.0,Maruti
490000,2016,0,79000,0,0,18.0,1198.0,86.7,5.0,Honda
1300000,2018,1,28000,1,1,22.0,1582.0,126.2,5.0,Hyundai
95000,2006,1,45000,0,0,15.5,1596.0,74.34109969352802,5.0,others
450000,2010,0,58980,1,0,12.8,2494.0,102.0,8.0,Toyota
580000,2016,1,70000,1,0,19.87,1461.0,83.8,5.0,Renault
360000,2019,1,10000,0,0,23.95,998.0,67.05,5.0,Maruti
975000,2017,0,60008,1,1,17.01,1582.0,126.2,5.0,Hyundai
880000,2017,0,28000,0,0,17.4,1497.0,117.3,5.0,Honda
850000,2017,1,50000,1,1,28.4,1248.0,74.02,5.0,Maruti
411000,2006,0,57000,0,1,9.5,2997.0,231.1,5.0,Mercedes-Benz
415000,2011,0,74000,1,0,20.54,1598.0,103.6,5.0,Volkswagen
2300000,2019,0,34000,1,1,13.8,2999.0,174.57,7.0,others
790000,2017,0,46000,1,0,15.11,1598.0,103.6,5.0,Volkswagen
375000,2011,0,50000,0,0,15.5,1586.0,103.3,5.0,Maruti
340000,2016,0,44000,0,1,20.51,998.0,67.0,5.0,Maruti
1850000,2014,1,49000,1,1,17.11,1968.0,174.33,5.0,Audi
595000,2012,0,95000,1,0,14.42,1995.0,147.6,5.0,Nissan
710000,2019,1,7100,0,0,20.0,999.0,72.0,7.0,Renault
675000,2019,0,30000,0,0,18.6,1197.0,81.86,5.0,Hyundai
790000,2018,1,40000,0,1,17.4,1197.0,81.86,5.0,Hyundai
545000,2015,0,23000,1,0,20.14,1498.0,88.8,5.0,Volkswagen
640000,2015,0,42000,1,0,20.14,1498.0,88.8,5.0,Volkswagen
450000,2016,0,36545,0,0,23.1,998.0,67.04,5.0,Maruti
550000,2015,0,38000,1,0,25.83,1498.0,99.0,5.0,Ford
220000,2009,0,35000,0,0,19.7,796.0,46.3,5.0,Maruti
450000,2011,1,120000,1,0,12.8,2494.0,102.0,8.0,Toyota
730000,2019,1,5000,0,0,21.21,1197.0,81.8,5.0,Maruti
495000,2013,0,75000,0,0,14.28,1798.0,138.03,5.0,Toyota
180000,2008,1,40000,0,0,19.7,796.0,46.3,5.0,Maruti
305000,2012,0,10000,3,0,21.1,814.0,55.2,5.0,Hyundai
480000,2018,0,30000,0,0,20.4,1197.0,81.8,5.0,Maruti
545000,2016,0,38000,1,0,23.59,1364.0,67.04,5.0,Toyota
229999,2014,1,50000,0,0,16.8,796.0,34.2,8.0,Maruti
350000,2013,0,89715,1,0,19.68,1399.0,67.0,5.0,Ford
450000,2018,1,70000,0,0,20.3,1199.0,84.0,5.0,Tata
650000,2014,0,40000,0,0,17.4,1497.0,117.3,5.0,Honda
950000,2017,1,50000,1,0,21.13,1498.0,108.6,5.0,Skoda
310000,2010,1,54000,0,1,16.8,1497.0,118.0,5.0,Honda
430000,2013,1,30000,0,0,18.5,1197.0,82.85,5.0,Hyundai
229999,2014,1,80000,3,0,21.1,814.0,55.2,5.0,Hyundai
465000,2010,0,58200,1,0,12.05,2179.0,120.0,8.0,Mahindra
475000,2018,0,10000,0,0,18.9,1197.0,81.86,5.0,Hyundai
675000,2017,0,45000,1,0,27.39,1248.0,74.0,5.0,Maruti
690000,2015,0,64700,0,1,18.0,1497.0,117.3,5.0,Honda
900000,2013,1,129000,1,0,13.5,2477.0,175.56,7.0,others
935000,2015,0,39900,0,1,14.7,1798.0,177.5,5.0,Skoda
730000,2017,0,54500,0,1,19.12,1373.0,91.1,5.0,Maruti
220000,2011,1,30000,1,0,21.0,1461.0,64.1,5.0,Mahindra
425000,2012,1,60000,0,1,16.8,1497.0,116.4,5.0,Honda
310000,2014,0,23000,0,0,18.2,1061.0,64.0,5.0,Maruti
270000,2010,1,80000,1,0,17.8,1248.0,75.0,5.0,Maruti
600000,2015,1,35000,0,0,20.73,1373.0,91.1,5.0,Maruti
955000,2018,0,68000,1,0,25.5,1498.0,98.6,5.0,Honda
400000,2019,1,52000,0,0,23.1,998.0,67.04,5.0,Maruti
3250000,2020,0,7000,1,1,14.11,2199.0,197.2,7.0,others
484999,2018,1,15000,0,0,21.63,998.0,67.05,5.0,Maruti
220000,2017,1,40000,0,0,16.8,796.0,34.2,5.0,Maruti
229999,2015,1,50000,0,0,22.74,796.0,47.3,5.0,Maruti
375000,2016,0,38000,0,0,25.17,799.0,53.3,5.0,Renault
200000,2006,1,120000,0,0,17.7,1497.0,78.0,5.0,Honda
165000,2005,0,103100,0,0,17.0,1086.0,74.34109969352802,5.0,Hyundai
290000,2011,1,82000,1,0,20.0,1399.0,68.0,5.0,Ford
220000,2011,0,72072,0,0,19.0,998.0,67.1,5.0,Maruti
550000,2016,0,39000,1,0,20.14,1498.0,88.0,5.0,Volkswagen
944999,2018,0,6500,1,0,25.1,1248.0,88.5,5.0,Maruti
2200000,2015,0,46821,1,1,17.68,1968.0,174.33,5.0,Audi
509999,2016,0,14000,0,0,19.4,1198.0,86.8,5.0,Honda
725000,2018,0,50000,0,0,18.78,999.0,75.0,5.0,Volkswagen
100000,2005,1,100000,0,0,19.7,796.0,46.3,5.0,Maruti
1770000,2016,1,60000,1,0,13.68,2393.0,147.8,7.0,Toyota
1223000,2017,1,50000,1,1,17.6,2179.0,153.86,7.0,Tata
409999,2015,1,90000,1,0,23.59,1364.0,67.06,5.0,Toyota
290000,2012,0,90000,1,0,20.86,1199.0,75.0,5.0,Skoda
5800000,2018,0,30200,1,1,17.9,2143.0,201.15,5.0,Mercedes-Benz
265000,2007,1,20000,0,0,13.5,1799.0,130.0,5.0,Honda
2195000,2016,0,89000,1,1,12.62,2198.0,158.0,7.0,Ford
2075000,2014,0,43000,1,1,16.36,2179.0,187.7,5.0,others
685000,2014,0,113000,1,0,15.4,2523.0,75.0,7.0,Mahindra
575000,2016,0,49000,0,0,18.7,1199.0,88.7,5.0,Honda
465000,2013,0,45000,0,1,14.4,1598.0,103.6,5.0,Volkswagen
2695000,2017,0,55000,1,0,12.55,2982.0,168.5,7.0,Toyota
475000,2017,1,20000,2,0,31.79,998.0,58.33,5.0,Maruti
790000,2016,0,29200,0,1,17.21,1197.0,103.5,5.0,Volkswagen
1044999,2012,0,60000,1,1,16.55,1968.0,147.51,5.0,Audi
1154000,2019,1,10000,1,0,19.39,1461.0,108.49,5.0,Nissan
1850000,2014,0,28000,1,1,20.58,1995.0,143.0,5.0,BMW
3500000,2016,0,40000,1,1,17.9,2143.0,168.0,5.0,Mercedes-Benz
2150000,2014,0,69000,1,1,18.88,1995.0,184.0,5.0,BMW
610000,2016,0,54000,1,0,28.4,1248.0,74.0,5.0,Maruti
1189000,2016,0,41482,1,0,21.9,1498.0,98.6,7.0,Honda
465000,2014,0,65598,1,0,21.14,1498.0,103.6,5.0,Skoda
125000,2009,1,80000,0,0,19.7,796.0,46.3,5.0,Maruti
800000,2011,0,103362,1,1,18.33,1968.0,167.7,5.0,Volkswagen
265000,2013,0,55000,2,0,26.6,998.0,58.16,5.0,Maruti
139000,2010,0,22000,0,0,14.6,1368.0,88.7,5.0,others
295000,2009,0,61000,1,0,14.0,2498.0,112.0,8.0,Mahindra
810000,2016,1,40000,1,0,24.52,1248.0,88.5,7.0,Maruti
1550000,2014,0,151768,1,1,12.55,2982.0,168.7,7.0,Toyota
625000,2013,1,45000,0,0,15.0,1598.0,103.6,5.0,Skoda
190000,2006,0,44116,0,0,17.3,993.0,60.0,5.0,Maruti
420000,2013,1,80000,1,0,25.8,1498.0,98.6,5.0,Honda
1575000,2013,0,69000,1,1,18.12,1995.0,190.0,5.0,BMW
730000,2015,1,110000,1,0,25.1,1498.0,98.6,5.0,Honda
1700000,2017,1,70000,1,0,18.42,1995.0,182.46,5.0,Hyundai
600000,2007,0,152358,0,1,10.1,2354.0,152.0,5.0,Honda
1000000,2012,0,30000,0,0,19.63826453243471,2453.0,168.0,5.0,others
575000,2014,0,80633,1,0,26.0,1498.0,98.6,5.0,Honda
1150000,2017,0,74030,1,0,13.68,2393.0,147.51,7.0,Toyota
975000,2019,0,5000,1,0,16.55,2498.0,105.0,6.0,Mahindra
229999,2012,1,110000,1,0,20.8,1461.0,65.0,5.0,Mahindra
400000,2015,1,25000,0,0,20.51,998.0,67.04,5.0,Maruti
475000,2013,1,80000,1,0,23.4,1248.0,74.0,5.0,Maruti
490000,2012,0,50000,0,0,14.53,1798.0,138.1,5.0,Toyota
400000,2011,0,74703,0,1,16.95,1197.0,78.9,5.0,Hyundai
409999,2015,1,10000,0,1,23.1,998.0,67.04,5.0,Maruti
750000,2018,1,10000,0,1,17.4,1197.0,81.86,5.0,Hyundai
160000,2010,1,150821,0,0,18.9,998.0,67.1,5.0,Maruti
1125000,2012,0,198000,1,0,12.8,2494.0,102.0,7.0,Toyota
725000,2017,0,18000,0,0,18.6,1197.0,81.83,5.0,Hyundai
571000,2014,0,71425,1,0,22.7,1498.0,89.84,5.0,Ford
3200000,2017,0,2500,0,1,17.68,1395.0,148.0,4.0,Volkswagen
295000,2012,0,48000,0,0,15.6,1196.0,70.0,5.0,Ford
271000,2007,1,120000,1,0,18.7,1896.0,66.0,5.0,Skoda
120000,2008,1,70000,1,0,19.09,1396.0,69.0,5.0,Tata
240000,2013,1,190000,1,0,23.57,1396.0,70.0,5.0,Tata
2600000,2016,0,75000,1,1,22.48,1995.0,187.74,5.0,BMW
350000,2011,0,130000,0,0,17.0,1497.0,118.0,5.0,Honda
150000,2002,0,115000,1,0,13.1,2446.0,75.0,10.0,Toyota
615000,2016,0,20000,0,0,17.0,1197.0,80.0,5.0,Hyundai
950000,2015,0,13000,0,0,15.29,1591.0,121.3,5.0,Hyundai
999000,2018,1,20000,1,0,23.0,1498.0,98.96,5.0,Ford
1050000,2016,0,30000,0,1,14.7,1798.0,177.5,5.0,Skoda
490000,2015,Trustmark Dealer,19238,0,0,20.85,1197.0,83.14,5.0,Maruti
525000,2012,0,17000,1,1,14.39,1998.0,163.7,5.0,Chevrolet
775000,2018,0,38815,1,1,28.4,1248.0,74.0,5.0,Maruti
1675000,2013,0,86000,1,0,15.0,2148.0,74.34109969352802,5.0,Mercedes-Benz
365000,2013,0,42000,0,1,16.98,998.0,66.1,5.0,Maruti
550000,2012,1,110000,1,0,21.43,1364.0,87.2,5.0,Toyota
465000,2011,0,71000,0,1,13.7,1798.0,157.75,5.0,Skoda
2500000,2017,1,66000,1,0,14.24,2755.0,174.5,7.0,Toyota
185000,2014,0,56641,0,0,22.05,796.0,47.3,5.0,Maruti
465000,2014,1,90000,1,0,23.4,1248.0,74.0,5.0,Maruti
210000,2012,1,70000,0,0,18.9,998.0,67.1,5.0,Maruti
650000,2017,0,30000,1,0,28.4,1248.0,74.02,5.0,Maruti
190000,2010,0,50503,0,0,17.92,1086.0,62.1,5.0,Hyundai
475000,2015,1,50000,1,0,26.59,1248.0,74.0,5.0,Maruti
645000,2014,0,36000,0,0,16.02,1373.0,93.7,7.0,Maruti
5600000,2018,0,11000,1,1,17.09,2993.0,261.4,4.0,BMW
250000,2014,1,40000,0,0,25.17,799.0,53.3,5.0,Renault
672000,2018,1,50000,1,0,18.49,1493.0,100.0,7.0,Mahindra
750000,2017,1,120000,1,0,26.0,1498.0,98.6,5.0,Honda
175000,2004,1,120000,1,0,13.1,1493.0,82.0,5.0,Hyundai
900000,2017,1,70000,1,0,15.4,2179.0,120.0,7.0,Mahindra
120000,2009,0,123652,1,0,15.7,1405.0,70.0,5.0,Tata
1100000,2016,1,40000,1,1,16.0,1997.0,140.0,7.0,Mahindra
1100000,2012,0,91000,1,1,18.88,1995.0,184.0,5.0,BMW
275000,2012,0,61504,1,0,25.44,936.0,57.6,5.0,Chevrolet
611000,2017,0,17000,0,1,17.36,1197.0,81.86,5.0,Hyundai
600000,2017,1,20000,0,0,18.6,1197.0,81.83,5.0,Hyundai
325000,2015,1,33860,0,0,20.51,998.0,67.04,5.0,Maruti
415000,2018,1,47000,0,1,20.51,998.0,67.0,5.0,Maruti
484999,2014,1,150000,1,0,19.01,1461.0,108.45,5.0,Renault
760000,2018,1,50000,0,0,17.5,1373.0,91.1,7.0,Maruti
400000,2018,1,60000,0,0,19.95,1197.0,81.8,5.0,Maruti
530000,2016,0,51000,0,0,18.9,1197.0,82.0,5.0,Hyundai
1998999,2014,0,80000,1,1,14.21,2143.0,203.0,5.0,Mercedes-Benz
475000,2014,0,40000,0,0,17.0,1197.0,80.0,5.0,Hyundai
260000,2012,0,60000,1,0,22.07,1199.0,73.9,5.0,Volkswagen
430000,2010,0,34178,0,0,17.0,1497.0,118.0,5.0,Honda
265000,2010,1,25000,0,0,19.63826453243471,1086.0,62.0,5.0,Hyundai
260000,2015,1,160000,1,0,22.3,1248.0,74.0,5.0,Tata
165000,2008,0,93000,0,0,16.1,1298.0,88.2,5.0,Maruti
1850000,2017,0,50000,0,1,16.6,1798.0,177.5,5.0,Audi
875000,2017,0,27000,1,0,28.4,1248.0,74.02,5.0,Maruti
1700000,2011,0,49000,1,1,13.5,2987.0,254.79,5.0,Mercedes-Benz
525000,2015,1,35000,0,0,18.6,1197.0,81.83,5.0,Hyundai
500000,2013,0,72647,0,0,19.1,1197.0,85.8,5.0,Maruti
170000,2013,1,90000,0,0,21.1,814.0,55.2,5.0,Hyundai
375000,2016,0,30000,0,0,22.3,799.0,53.26,5.0,Renault
210000,2012,1,156000,1,0,23.57,1396.0,70.0,5.0,Tata
413999,2008,0,66000,0,0,14.8,1799.0,130.2,5.0,Honda
750000,2016,0,69500,1,0,23.65,1248.0,88.5,5.0,Maruti
275000,2012,0,73000,0,0,21.1,1197.0,85.8,5.0,Maruti
400000,2015,1,5000,0,0,20.36,1197.0,78.9,5.0,Hyundai
850000,2016,1,37000,1,0,22.77,1498.0,98.59,5.0,Ford
450000,2013,0,158000,1,0,14.02,2179.0,118.3,8.0,Mahindra
530000,2017,0,47050,0,0,21.21,1197.0,81.8,5.0,Maruti
2200000,2017,1,30000,1,1,23.3,1969.0,150.0,5.0,others
325000,2016,0,7001,0,0,21.7,999.0,67.05,5.0,others
515000,2019,1,28000,1,0,23.5,909.0,45.0,5.0,Mahindra
200000,2009,0,103498,0,0,15.3,1596.0,101.0,5.0,Ford
290000,2014,1,21000,0,0,18.2,1199.0,82.4,5.0,Chevrolet
200000,2008,1,70000,0,0,18.2,998.0,67.1,5.0,Maruti
440000,2014,0,50000,0,1,23.1,998.0,67.04,5.0,Maruti
375000,2013,0,45000,1,0,20.0,1399.0,68.1,5.0,Ford
1450000,2013,0,127000,1,0,11.5,2982.0,171.0,7.0,Toyota
350000,2013,1,120000,1,0,23.2,1248.0,73.94,5.0,Maruti
380000,2016,0,53000,2,0,33.54,998.0,67.04,5.0,Maruti
894999,2008,0,57000,0,1,11.74,1796.0,186.0,5.0,Mercedes-Benz
310000,2011,1,65000,0,0,17.92,1086.0,62.1,5.0,Hyundai
5000000,2016,1,15000,1,1,15.97,2993.0,258.0,5.0,BMW
240000,2013,0,64000,0,0,17.92,1086.0,62.1,5.0,Hyundai
500000,2020,1,1200,0,0,21.7,998.0,67.0,5.0,Maruti
525000,2009,0,214000,1,0,12.99,2494.0,100.6,7.0,Toyota
425000,2014,0,35000,0,1,15.5,1198.0,86.7,5.0,Honda
545000,2015,0,38000,0,1,16.93,1197.0,103.2,5.0,Volkswagen
575000,2011,0,64000,1,0,17.67,1968.0,138.08,5.0,Skoda
465000,2009,0,101689,0,0,13.5,1799.0,130.0,5.0,Honda
175000,2009,0,77000,0,0,15.3,1596.0,101.0,5.0,Ford
955000,2011,0,132734,1,0,12.8,2494.0,102.0,8.0,Toyota
615000,2016,1,28117,0,0,20.85,1197.0,83.14,5.0,Maruti
359000,2013,0,56000,1,0,23.4,1248.0,74.0,5.0,Maruti
600000,2018,1,70000,1,0,27.39,1248.0,74.0,5.0,Maruti
200000,2016,1,120000,0,0,20.62,1198.0,67.0,7.0,others
525000,2019,1,40000,0,0,21.4,1197.0,83.1,5.0,Maruti
380000,2010,0,65000,1,0,17.0,1896.0,105.0,5.0,Skoda
450000,2014,1,50000,0,0,18.6,1197.0,85.8,5.0,Maruti
850000,2015,0,65000,1,0,12.99,2494.0,100.6,7.0,Toyota
145000,2011,1,50000,0,0,20.92,998.0,67.1,5.0,Maruti
7000000,2017,0,32000,1,1,11.0,2987.0,258.0,7.0,Mercedes-Benz
590000,2013,0,57000,0,0,17.0,1497.0,118.0,5.0,Honda
275000,2013,1,140000,2,0,26.6,998.0,58.16,5.0,Maruti
280000,2016,1,60000,0,0,23.95,998.0,67.05,5.0,Maruti
565000,2014,0,30666,1,0,22.32,1582.0,126.3,5.0,Hyundai
1800000,2013,0,50000,0,1,14.59,1997.0,245.0,5.0,BMW
395000,2012,0,80000,0,0,13.14,1798.0,160.0,5.0,Skoda
625000,2016,0,39000,0,1,14.3,1598.0,103.52,5.0,Skoda
580000,2012,1,44906,0,0,17.01,1591.0,121.3,5.0,Hyundai
374000,2013,1,45000,1,0,23.4,1248.0,74.0,5.0,Maruti
665000,2016,0,60240,1,0,15.96,2523.0,62.1,7.0,Mahindra
250000,2011,1,90000,1,0,19.3,1248.0,73.9,5.0,Maruti
240000,2011,1,120000,0,0,14.6,1368.0,88.7,5.0,others
150000,2008,1,124000,0,0,19.81,1086.0,68.05,5.0,Hyundai
2150000,2013,0,65000,1,1,16.09,1995.0,184.0,5.0,BMW
400000,2012,1,100000,1,0,15.96,2523.0,62.1,7.0,Mahindra
575000,2015,0,85000,1,0,23.59,1364.0,67.04,5.0,Toyota
975000,2018,0,35000,1,1,24.3,1248.0,88.5,5.0,Maruti
700000,2018,1,40000,0,0,17.5,1199.0,88.7,5.0,Honda
5500000,2019,1,10000,1,1,16.78,1995.0,190.0,5.0,BMW
550000,2015,1,75000,1,0,26.0,1498.0,98.6,5.0,Honda
420000,2016,1,35000,0,0,18.9,1197.0,82.0,5.0,Hyundai
250000,2011,1,110000,0,0,15.8,1598.0,105.0,5.0,Volkswagen
285000,2014,1,80000,1,0,19.09,1405.0,69.01,5.0,Tata
550000,2016,0,65000,1,0,21.64,1461.0,84.8,5.0,Renault
565000,2017,0,37000,0,0,20.4,1197.0,81.8,5.0,Maruti
370000,2016,0,14000,0,0,22.3,799.0,53.26,5.0,Renault
499000,2014,1,120000,1,0,23.59,1364.0,67.04,5.0,Toyota
750000,2017,1,80000,1,0,16.5,1493.0,70.0,7.0,Mahindra
276000,2014,1,60000,0,0,20.36,1197.0,78.9,5.0,Hyundai
450000,2016,1,86000,1,0,23.2,1248.0,73.94,5.0,Maruti
1525000,2016,0,65000,0,1,14.67,1798.0,177.46,5.0,Skoda
1150000,2014,1,90000,1,0,13.5,2477.0,175.56,7.0,others
725000,2017,0,26000,0,0,21.4,1197.0,83.1,5.0,Maruti
3080000,2017,0,46975,1,1,12.9,2755.0,174.5,7.0,Toyota
290000,2013,0,69000,2,0,26.2,998.0,58.2,5.0,Maruti
955000,2013,1,120000,1,0,12.99,2494.0,100.6,8.0,Toyota
350000,2015,0,50150,0,0,19.4,1198.0,86.8,5.0,Honda
270000,2019,1,20000,0,1,22.5,999.0,67.0,5.0,others
450000,2015,1,10000,0,0,18.9,1197.0,82.0,5.0,Hyundai
865000,2018,0,18000,0,1,17.21,1197.0,103.6,5.0,Volkswagen
235000,2013,0,40000,0,0,18.6,1199.0,79.4,5.0,Chevrolet
1245000,2019,0,14000,1,0,23.0,1498.0,98.96,5.0,Ford
150000,2011,1,7000,0,0,19.7,796.0,46.3,5.0,Maruti
480000,2018,1,25000,0,1,18.9,1197.0,81.86,5.0,Hyundai
3485000,2018,0,25344,1,1,12.9,2755.0,174.5,7.0,Toyota
570000,2015,0,60000,0,0,17.43,1396.0,105.5,5.0,Hyundai
810000,2019,0,23368,1,0,20.14,1498.0,88.5,5.0,Volkswagen
1650000,2016,0,46000,1,0,13.68,2393.0,147.51,8.0,Toyota
635000,2015,0,30000,0,0,17.1,1591.0,121.3,5.0,Hyundai
795000,2018,0,39000,0,0,18.6,1197.0,81.83,5.0,Hyundai
660000,2016,0,50000,1,0,26.0,1498.0,98.6,5.0,Honda
450000,2012,0,64498,0,1,15.6,1497.0,116.3,5.0,Honda
75000,2009,1,50000,0,0,18.0,995.0,62.0,5.0,Chevrolet
575000,2017,0,52000,1,0,27.39,1248.0,74.0,5.0,Maruti
260000,2014,1,50000,0,0,20.51,998.0,67.04,5.0,Maruti
250000,2010,1,80000,0,0,15.6,1196.0,70.0,5.0,Ford
615000,2015,0,32000,0,0,16.2,1199.0,74.0,5.0,Volkswagen
540000,2017,0,19744,1,0,24.0,1186.0,73.97,5.0,Hyundai
390000,2017,0,19955,0,0,15.37,1196.0,73.0,5.0,Maruti
300000,2012,1,60000,1,0,21.02,1248.0,88.8,5.0,Tata
610000,2020,1,5000,0,0,21.21,1197.0,81.8,5.0,Maruti
1005000,2017,0,34052,1,0,25.5,1498.0,98.6,5.0,Honda
1964999,2017,0,52000,1,1,11.36,2755.0,171.5,7.0,Toyota
250000,2011,1,110000,1,0,20.0,1399.0,68.0,5.0,Ford
600000,2014,1,43000,0,0,17.43,1396.0,105.5,5.0,Hyundai
1751000,2014,0,44000,1,1,17.68,1968.0,174.33,5.0,Audi
515000,2016,0,1900,0,0,17.0,1198.0,73.75,5.0,Volkswagen
665000,2016,0,29000,0,1,17.21,1197.0,103.5,5.0,Volkswagen
639000,2016,0,34114,0,0,21.01,1197.0,81.8,5.0,Maruti
515000,2014,0,34400,0,1,18.9,1197.0,82.0,5.0,Hyundai
1050000,2018,1,40000,1,0,25.1,1248.0,88.5,5.0,Maruti
455000,2016,0,45800,0,1,21.79,998.0,67.05,5.0,Maruti
875000,2019,0,26000,1,0,24.3,1248.0,88.5,5.0,Maruti
899000,2018,0,12998,0,0,17.5,1373.0,91.1,7.0,Maruti
240000,2011,1,70000,0,0,17.5,1298.0,85.8,5.0,Maruti
330000,2011,0,45854,0,1,16.95,1197.0,78.9,5.0,Hyundai
1235000,2011,0,56000,1,1,14.21,2143.0,203.0,5.0,Mercedes-Benz
420000,2011,1,86000,1,0,19.3,1248.0,73.9,5.0,Maruti
675000,2017,0,55000,1,0,26.21,1248.0,88.5,5.0,Maruti
925000,2017,0,7000,1,0,23.65,1248.0,88.5,5.0,Maruti
380000,2013,0,46500,1,0,17.21,1493.0,100.0,7.0,Mahindra
765000,2016,0,19117,0,0,17.4,1497.0,117.3,5.0,Honda
810000,2016,1,37000,1,0,24.52,1248.0,88.5,7.0,Maruti
890000,2017,1,35000,1,0,21.38,1396.0,88.7,5.0,Hyundai
640000,2016,1,47350,1,0,25.2,1248.0,74.0,5.0,Maruti
950000,2017,0,44000,1,0,24.3,1248.0,88.5,5.0,Maruti
450000,2019,1,10000,0,0,20.3,1086.0,68.0,5.0,Hyundai
500000,2015,1,70000,1,0,28.4,1248.0,74.0,5.0,Maruti
875000,2018,0,5436,0,0,18.6,1197.0,81.83,5.0,Hyundai
1300000,2019,0,30000,1,0,16.36,2179.0,120.0,7.0,Mahindra
1750000,2011,0,71000,1,1,16.73,2495.0,218.0,5.0,BMW
180000,2012,1,120000,1,0,25.44,936.0,57.6,5.0,Chevrolet
290000,2016,1,25000,0,0,22.74,796.0,47.3,5.0,Maruti
